[1400540400] LOG ROTATION: DAILY
[1400540400] LOG VERSION: 2.0
[1400540400] CURRENT HOST STATE: 84.203.208.42;UP;HARD;1;
[1400540400] CURRENT HOST STATE: 84.203.208.43;UP;HARD;1;
[1400540400] CURRENT HOST STATE: api.clickatell.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: asterisk.int.mttnow.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: b2b.easyjet.com;UP;HARD;1;HTTP WARNING: HTTP/1.1 400 Bad Request
[1400540400] CURRENT HOST STATE: bcd.mttnow.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: eleventh-hour.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: helpdesk.mttnow.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: latam.mttnow.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: localhost;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.62 ms
[1400540400] CURRENT HOST STATE: m.abacus.com.sg;UP;HARD;1;
[1400540400] CURRENT HOST STATE: m.atlantisthepalm.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: m.easyjet.com;UP;HARD;1;HTTP OK - HTTP/1.1 302 Found - 0.259 second response time
[1400540400] CURRENT HOST STATE: m.flybe.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: m.jumeirah.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: m.transavia.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: mobile.jetstar.com;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 197.26 ms
[1400540400] CURRENT HOST STATE: s1-sc5-b-euw;UP;HARD;1;
[1400540400] CURRENT HOST STATE: s1.jq.mttnow.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: s2-sc5-c-euw;UP;HARD;1;
[1400540400] CURRENT HOST STATE: s2.jq.mttnow.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: security.mttnow.com;UP;HARD;1;
[1400540400] CURRENT HOST STATE: www.mttnow.com;UP;HARD;1;
[1400600137] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-email;OK: Value is 4281.000
[1400600137] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-email;OK: Value is 4281.000
[1400600137] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-sms;OK: Value is 4281.000
[1400600137] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-email;OK: Value is 4281.000
[1400600137] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-sms;OK: Value is 4281.000
[1400600138] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-email;OK: Value is 4281.000
[1400600138] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-sms;OK: Value is 4281.000
[1400600139] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-email;OK: Value is 4281.000
[1400600139] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Last Registration - s1-sc1-c-use;OK;notify-service-by-email;OK: Value is 4281.000
[1400600207] SERVICE ALERT: bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;HARD;4;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600207] SERVICE NOTIFICATION: mbutler;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-email;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600207] SERVICE NOTIFICATION: lirimie;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-email;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600207] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-email;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600207] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-email;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600207] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-sms;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600207] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-email;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600207] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-sms;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600208] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-email;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600208] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-sms;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600209] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-email;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600209] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Component Check - s1-sc1-c-use;OK;notify-service-by-email;WebInject OK - All tests passed successfully in 1.962 seconds
[1400600227] SERVICE ALERT: bcd.mttnow.com;APP - Registrations per hour - ELB;OK;HARD;4;OK: Value is 109.000
[1400600227] SERVICE NOTIFICATION: mbutler;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-email;OK: Value is 109.000
[1400600227] SERVICE NOTIFICATION: lirimie;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-email;OK: Value is 109.000
[1400600227] SERVICE NOTIFICATION: pclavel;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-email;OK: Value is 109.000
[1400600227] SERVICE NOTIFICATION: cburge;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-email;OK: Value is 109.000
[1400600227] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-sms;OK: Value is 109.000
[1400600228] SERVICE NOTIFICATION: gmcdaid;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-email;OK: Value is 109.000
[1400600228] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-sms;OK: Value is 109.000
[1400600228] SERVICE NOTIFICATION: abrinyov;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-email;OK: Value is 109.000
[1400600228] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-sms;OK: Value is 109.000
[1400600229] SERVICE NOTIFICATION: mnevzorova;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-email;OK: Value is 109.000
[1400600229] SERVICE NOTIFICATION: nagiosadmin;bcd.mttnow.com;APP - Registrations per hour - ELB;OK;notify-service-by-email;OK: Value is 109.000
[1400602877] Auto-save of retention data completed successfully.
[1400602897] SERVICE ALERT: bcd.mttnow.com;APP - Component Check - s2-sc2-d-use;CRITICAL;SOFT;1;WebInject CRITICAL - Backend Server - Unable to obtain status
[1400602957] SERVICE ALERT: bcd.mttnow.com;APP - Component Check - s2-sc2-d-use;CRITICAL;SOFT;2;WebInject CRITICAL - Backend Server - Unable to obtain status
[1400603097] SERVICE ALERT: bcd.mttnow.com;APP - Component Check - s2-sc2-d-use;CRITICAL;SOFT;3;WebInject CRITICAL - Backend Server - Unable to obtain status
[1400603107] SERVICE ALERT: bcd.mttnow.com;APP - Component Check - s2-sc2-d-use;OK;SOFT;4;WebInject OK - All tests passed successfully in 2.382 seconds
[1400605207] SERVICE ALERT: mobile.jetstar.com;MW - Checkins per hour;WARNING;SOFT;1;WARNING: Value is 8.000
[1400605447] SERVICE ALERT: mobile.jetstar.com;MW - Checkins per hour;WARNING;SOFT;2;WARNING: Value is 8.000
[1400605687] SERVICE ALERT: mobile.jetstar.com;MW - Checkins per hour;WARNING;SOFT;3;WARNING: Value is 8.000
[1400605927] SERVICE ALERT: mobile.jetstar.com;MW - Checkins per hour;WARNING;HARD;4;WARNING: Value is 7.000
[1400605927] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-sms;WARNING: Value is 7.000
[1400605927] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-email;WARNING: Value is 7.000
[1400605927] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-sms;WARNING: Value is 7.000
[1400605928] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-email;WARNING: Value is 7.000
[1400605928] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-sms;WARNING: Value is 7.000
[1400605929] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-email;WARNING: Value is 7.000
[1400605929] SERVICE NOTIFICATION: nagiosadmin;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-email;WARNING: Value is 7.000
[1400606477] Auto-save of retention data completed successfully.
[1400609527] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-sms;WARNING: Value is 8.000
[1400609527] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-email;WARNING: Value is 8.000
[1400609527] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-sms;WARNING: Value is 8.000
[1400609528] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-email;WARNING: Value is 8.000
[1400609528] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-sms;WARNING: Value is 8.000
[1400609529] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-email;WARNING: Value is 8.000
[1400609529] SERVICE NOTIFICATION: nagiosadmin;mobile.jetstar.com;MW - Checkins per hour;WARNING;notify-service-by-email;WARNING: Value is 8.000
[1400609777] SERVICE ALERT: mobile.jetstar.com;MW - S1 - Flight Status;WARNING;SOFT;1;WARNING: Value is 1215.000
[1400610017] SERVICE ALERT: mobile.jetstar.com;MW - S1 - Flight Status;OK;SOFT;2;OK: Value is 161.000
[1400610077] Auto-save of retention data completed successfully.
[1400610127] SERVICE ALERT: mobile.jetstar.com;MW - Checkins per hour;OK;HARD;4;OK: Value is 11.000
[1400610127] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Checkins per hour;OK;notify-service-by-sms;OK: Value is 11.000
[1400610127] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Checkins per hour;OK;notify-service-by-email;OK: Value is 11.000
[1400610127] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Checkins per hour;OK;notify-service-by-sms;OK: Value is 11.000
[1400610128] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Checkins per hour;OK;notify-service-by-email;OK: Value is 11.000
[1400610128] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Checkins per hour;OK;notify-service-by-sms;OK: Value is 11.000
[1400610128] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Checkins per hour;OK;notify-service-by-email;OK: Value is 11.000
[1400610128] SERVICE NOTIFICATION: nagiosadmin;mobile.jetstar.com;MW - Checkins per hour;OK;notify-service-by-email;OK: Value is 11.000
[1400612407] SERVICE ALERT: m.flybe.com;HTTP - Apache;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612467] SERVICE ALERT: m.flybe.com;HTTP - Apache;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612477] SERVICE ALERT: m.atlantisthepalm.com;MW - Special Offers;CRITICAL;SOFT;1;WebInject CRITICAL - Unable to open Specials Page
[1400612487] SERVICE ALERT: m.easyjet.com;HTTP;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612487] SERVICE ALERT: m.transavia.com;HTTP - Apache;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612507] SERVICE ALERT: m.atlantisthepalm.com;HTTPS;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612507] SERVICE ALERT: m.easyjet.com;Apps - HTTPS;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612517] SERVICE ALERT: eleventh-hour.com;HTTP - Admin Europe;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612517] SERVICE ALERT: m.atlantisthepalm.com;HTTP;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612527] SERVICE ALERT: m.easyjet.com;HTTP - V2.4.0 check;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612527] SERVICE ALERT: m.flybe.com;HTTP - Apache;CRITICAL;SOFT;3;CRITICAL - Socket timeout after 10 seconds
[1400612547] SERVICE ALERT: m.easyjet.com;HTTPS;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612547] SERVICE ALERT: m.easyjet.com;HTTP;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612547] SERVICE ALERT: m.transavia.com;HTTP - Apache;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612567] SERVICE ALERT: m.atlantisthepalm.com;HTTPS;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612567] SERVICE ALERT: m.easyjet.com;Apps - HTTPS;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612577] SERVICE ALERT: eleventh-hour.com;HTTP - Admin Europe;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612577] SERVICE ALERT: m.atlantisthepalm.com;HTTP;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612587] SERVICE ALERT: m.easyjet.com;HTTP - V2.4.0 check;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612587] SERVICE ALERT: m.flybe.com;HTTP - Apache;CRITICAL;HARD;4;CRITICAL - Socket timeout after 10 seconds
[1400612587] SERVICE NOTIFICATION: gmcdaid;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-sms;CRITICAL - Socket timeout after 10 seconds
[1400612591] SERVICE NOTIFICATION: gmcdaid;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-email;CRITICAL - Socket timeout after 10 seconds
[1400612591] SERVICE NOTIFICATION: abrinyov;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-sms;CRITICAL - Socket timeout after 10 seconds
[1400612596] SERVICE NOTIFICATION: abrinyov;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-email;CRITICAL - Socket timeout after 10 seconds
[1400612596] SERVICE NOTIFICATION: mnevzorova;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-sms;CRITICAL - Socket timeout after 10 seconds
[1400612602] SERVICE NOTIFICATION: mnevzorova;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-email;CRITICAL - Socket timeout after 10 seconds
[1400612602] SERVICE NOTIFICATION: nagiosadmin;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-email;CRITICAL - Socket timeout after 10 seconds
[1400612602] SERVICE NOTIFICATION: ngleeson;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-email;CRITICAL - Socket timeout after 10 seconds
[1400612602] SERVICE NOTIFICATION: jglennon;m.flybe.com;HTTP - Apache;CRITICAL;notify-service-by-email;CRITICAL - Socket timeout after 10 seconds
[1400612622] SERVICE ALERT: m.easyjet.com;HTTPS;CRITICAL;SOFT;2;CRITICAL - Socket timeout after 10 seconds
[1400612622] SERVICE ALERT: m.easyjet.com;HTTP;CRITICAL;SOFT;3;CRITICAL - Socket timeout after 10 seconds
[1400612622] SERVICE ALERT: m.transavia.com;HTTP - Apache;CRITICAL;SOFT;3;CRITICAL - Socket timeout after 10 seconds
[1400612632] SERVICE ALERT: m.atlantisthepalm.com;HTTPS;CRITICAL;SOFT;3;CRITICAL - Socket timeout after 10 seconds
[1400612632] SERVICE ALERT: m.easyjet.com;Apps - HTTPS;CRITICAL;SOFT;3;CRITICAL - Socket timeout after 10 seconds
[1400612642] SERVICE ALERT: eleventh-hour.com;HTTP - Admin Europe;CRITICAL;SOFT;3;CRITICAL - Socket timeout after 10 seconds
[1400612642] SERVICE ALERT: m.atlantisthepalm.com;HTTP;CRITICAL;SOFT;3;CRITICAL - Socket timeout after 10 seconds
[1400612642] SERVICE ALERT: m.easyjet.com;HTTP - V2.4.0 check;CRITICAL;SOFT;3;CRITICAL - Socket timeout after 10 seconds
[1400612642] SERVICE ALERT: b2b.easyjet.com;HTTPS;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612652] SERVICE ALERT: m.easyjet.com;Apps - HTTP;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612652] SERVICE ALERT: helpdesk.mttnow.com;HTTP;CRITICAL;SOFT;1;CRITICAL - Socket timeout after 10 seconds
[1400612672] SERVICE ALERT: m.easyjet.com;HTTP;OK;SOFT;4;HTTP OK - HTTP/1.1 302 Found - 0.298 second response time
[1400612672] SERVICE ALERT: m.transavia.com;HTTP - Apache;OK;SOFT;4;HTTP OK - HTTP/1.1 302 Moved Temporarily - 0.537 second response time
[1400612672] SERVICE ALERT: m.easyjet.com;HTTPS;OK;SOFT;3;HTTP OK - HTTP/1.1 302 Found - 0.578 second response time
[1400612682] SERVICE ALERT: m.atlantisthepalm.com;HTTPS;OK;SOFT;4;HTTP OK - HTTP/1.1 302 Found - 0.691 second response time
[1400612682] SERVICE ALERT: m.easyjet.com;Apps - HTTPS;OK;SOFT;4;HTTP OK - HTTP/1.1 302 Found - 0.530 second response time
[1400612692] SERVICE ALERT: m.atlantisthepalm.com;MW - Special Offers;OK;SOFT;2;WebInject OK - All tests passed successfully in 0.504 seconds
[1400612692] SERVICE ALERT: m.atlantisthepalm.com;HTTP;OK;SOFT;4;HTTP OK - HTTP/1.1 302 Found - 0.280 second response time
[1400612692] SERVICE ALERT: eleventh-hour.com;HTTP - Admin Europe;OK;SOFT;4;HTTP OK HTTP/1.1 200 OK - 14568 bytes in 0.828 seconds
[1400612692] SERVICE ALERT: m.easyjet.com;HTTP - V2.4.0 check;OK;SOFT;4;HTTP OK HTTP/1.1 200 OK - 5455 bytes in 0.292 seconds
[1400612692] SERVICE ALERT: b2b.easyjet.com;HTTPS;OK;SOFT;2;HTTP OK HTTP/1.1 200 OK - 3328 bytes in 0.736 seconds
[1400612702] SERVICE ALERT: m.easyjet.com;Apps - HTTP;OK;SOFT;2;HTTP OK - HTTP/1.1 302 Found - 0.254 second response time
[1400612702] SERVICE ALERT: helpdesk.mttnow.com;HTTP;OK;SOFT;2;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612882] SERVICE ALERT: m.flybe.com;HTTP - Apache;OK;HARD;4;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612882] SERVICE NOTIFICATION: gmcdaid;m.flybe.com;HTTP - Apache;OK;notify-service-by-sms;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612882] SERVICE NOTIFICATION: gmcdaid;m.flybe.com;HTTP - Apache;OK;notify-service-by-email;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612882] SERVICE NOTIFICATION: abrinyov;m.flybe.com;HTTP - Apache;OK;notify-service-by-sms;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612883] SERVICE NOTIFICATION: abrinyov;m.flybe.com;HTTP - Apache;OK;notify-service-by-email;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612883] SERVICE NOTIFICATION: mnevzorova;m.flybe.com;HTTP - Apache;OK;notify-service-by-sms;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612884] SERVICE NOTIFICATION: mnevzorova;m.flybe.com;HTTP - Apache;OK;notify-service-by-email;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612884] SERVICE NOTIFICATION: nagiosadmin;m.flybe.com;HTTP - Apache;OK;notify-service-by-email;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612884] SERVICE NOTIFICATION: ngleeson;m.flybe.com;HTTP - Apache;OK;notify-service-by-email;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400612884] SERVICE NOTIFICATION: jglennon;m.flybe.com;HTTP - Apache;OK;notify-service-by-email;HTTP OK - HTTP/1.1 302 Found - 0.307 second response time
[1400613677] Auto-save of retention data completed successfully.
[1400614702] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;WARNING;SOFT;1;WARNING : sum:119662 : 119.662 seconds to complete. (warning 60)
[1400614832] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;OK;SOFT;2;OK : sum:14721 : 14.721 seconds to complete.
[1400617277] Auto-save of retention data completed successfully.
[1400619042] SERVICE ALERT: latam.mttnow.com;NTP Offset - s1-sc1-b-usw;WARNING;SOFT;1;NTP WARNING: Offset 0.0502820015 secs
[1400619162] SERVICE ALERT: latam.mttnow.com;NTP Offset - s1-sc1-b-usw;OK;SOFT;2;NTP OK: Offset -0.0003800392151 secs
[1400620877] Auto-save of retention data completed successfully.
[1400622002] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per day JP;WARNING;SOFT;1;WARNING: Value is 5.000
[1400622102] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;WARNING;SOFT;1;WARNING : sum:78983 : 78.983 seconds to complete. (warning 60)
[1400622242] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per day JP;WARNING;SOFT;2;WARNING: Value is 4.000
[1400622282] SERVICE ALERT: m.jumeirah.com;MW - Standard Booking;OK;SOFT;2;OK : sum:15419 : 15.419 seconds to complete.
[1400622482] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per day JP;WARNING;SOFT;3;WARNING: Value is 4.000
[1400622722] SERVICE ALERT: mobile.jetstar.com;MW - Bookings per day JP;WARNING;HARD;4;WARNING: Value is 4.000
[1400622722] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-sms;WARNING: Value is 4.000
[1400622724] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-email;WARNING: Value is 4.000
[1400622724] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-sms;WARNING: Value is 4.000
[1400622724] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-email;WARNING: Value is 4.000
[1400622724] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-sms;WARNING: Value is 4.000
[1400622725] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-email;WARNING: Value is 4.000
[1400622725] SERVICE NOTIFICATION: nagiosadmin;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-email;WARNING: Value is 4.000
[1400624477] Auto-save of retention data completed successfully.
[1400626322] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-sms;WARNING: Value is 4.000
[1400626322] SERVICE NOTIFICATION: gmcdaid;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-email;WARNING: Value is 4.000
[1400626322] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-sms;WARNING: Value is 4.000
[1400626323] SERVICE NOTIFICATION: abrinyov;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-email;WARNING: Value is 4.000
[1400626323] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-sms;WARNING: Value is 4.000
[1400626324] SERVICE NOTIFICATION: mnevzorova;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-email;WARNING: Value is 4.000
[1400626324] SERVICE NOTIFICATION: nagiosadmin;mobile.jetstar.com;MW - Bookings per day JP;WARNING;notify-service-by-email;WARNING: Value is 4.000
